Tempo;Corrente;Cap1;Cap2;Cap3;Cap4;Cap5;Cap6;Cap7;Cap8;Cap9;Cap10;Cap11;Cap12;Tensao1;Tensao2;Tensao3;Tensao4;Tensao5;Tensao6;Tensao7;Tensao8;Tensao9;Tensao10;Tensao11;Tensao12
0.260874831;411.92;0;0;0;0;0;0;0;0;0;0;1;0;20598.49;20586.69;20696.03;20721.01;20771.61;20813.53;20784.39;20820.65;20918.78;20978.9;20495.28;18989.84
0.260878164;411.75;0;0;0;0;0;0;0;0;0;0;1;0;20598.48;20586.68;20696.02;20721;20771.6;20813.51;20784.38;20820.63;20918.77;20978.89;20500.85;18989.83
0.260881498;411.59;0;0;0;0;0;0;0;0;0;0;1;0;20598.47;20586.67;20696.01;20720.99;20771.59;20813.5;20784.37;20820.62;20918.76;20978.88;20506.41;18989.82
0.260884831;411.64;0;0;0;0;0;0;0;0;0;0;1;0;20598.46;20586.66;20696;20720.98;20771.58;20813.49;20784.36;20820.61;20918.75;20978.87;20511.97;18989.81
0.260888164;411.69;0;0;0;0;0;0;0;0;0;0;1;0;20598.45;20586.65;20695.99;20720.97;20771.57;20813.48;20784.34;20820.6;20918.74;20978.85;20517.54;18989.8
0.260891498;411.74;0;0;0;0;0;0;0;0;0;0;1;0;20598.44;20586.64;20695.98;20720.96;20771.56;20813.47;20784.33;20820.59;20918.73;20978.84;20523.1;18989.79
0.260894831;411.59;0;0;0;0;0;0;0;0;0;0;1;0;20598.42;20586.62;20695.96;20720.95;20771.54;20813.46;20784.32;20820.58;20918.72;20978.83;20528.66;18989.78
0.260898164;411.45;0;0;0;0;0;0;0;0;0;0;1;0;20598.41;20586.61;20695.95;20720.94;20771.53;20813.45;20784.31;20820.57;20918.71;20978.82;20534.22;18989.77
0.26090016;411.36;0;0;0;0;0;0;0;0;0;0;1;0;20598.41;20586.61;20695.95;20720.93;20771.53;20813.44;20784.3;20820.56;20918.7;20978.81;20537.55;18989.76
0.26090016;411.36;0;0;0;0;0;0;0;0;0;0;1;0;20598.41;20586.61;20695.95;20720.93;20771.53;20813.44;20784.3;20820.56;20918.7;20978.81;20537.55;18989.76
0.260900432;411.35;0;0;0;0;0;0;0;0;0;0;1;0;20598.41;20586.61;20695.95;20720.93;20771.53;20813.44;20784.3;20820.56;20918.7;20978.81;20538.01;18989.76
0.260900432;411.35;0;0;0;0;0;0;0;0;0;0;1;0;20598.41;20586.61;20695.95;20720.93;20771.53;20813.44;20784.3;20820.56;20918.7;20978.81;20538.01;18989.76
0.260900705;411.34;0;0;0;0;0;0;0;0;0;0;1;0;20598.4;20586.61;20695.94;20720.93;20771.52;20813.44;20784.3;20820.56;20918.7;20978.81;20538.46;18989.76
0.260900705;411.34;0;0;0;0;0;0;0;0;0;0;1;0;20598.4;20586.61;20695.94;20720.93;20771.52;20813.44;20784.3;20820.56;20918.7;20978.81;20538.46;18989.76
0.260904038;411.2;0;0;0;0;0;0;0;0;0;0;1;0;20598.39;20586.6;20695.93;20720.92;20771.51;20813.43;20784.29;20820.55;20918.69;20978.8;20544.02;18989.75
0.260907371;411.06;0;0;0;0;0;0;0;0;0;0;1;0;20598.38;20586.58;20695.92;20720.91;20771.5;20813.42;20784.28;20820.54;20918.67;20978.79;20549.57;18989.74
0.260910705;410.92;0;0;0;0;0;0;0;0;0;0;1;0;20598.37;20586.57;20695.91;20720.9;20771.49;20813.41;20784.27;20820.53;20918.66;20978.78;20555.13;18989.73
0.260914038;410.78;0;0;0;0;0;0;0;0;0;0;1;0;20598.36;20586.56;20695.9;20720.89;20771.48;20813.39;20784.26;20820.51;20918.65;20978.76;20560.68;18989.72
0.260917371;410.65;0;0;0;0;0;0;0;0;0;0;1;0;20598.35;20586.55;20695.89;20720.88;20771.47;20813.38;20784.25;20820.5;20918.64;20978.75;20566.23;18989.71
0.260920705;410.52;0;0;0;0;0;0;0;0;0;0;1;0;20598.34;20586.54;20695.88;20720.87;20771.46;20813.37;20784.24;20820.49;20918.63;20978.74;20571.78;18989.7
0.260924038;410.39;0;0;0;0;0;0;0;0;0;0;1;0;20598.33;20586.53;20695.87;20720.85;20771.45;20813.36;20784.22;20820.48;20918.62;20978.73;20577.32;18989.69
0.260927371;410.26;0;0;0;0;0;0;0;0;0;0;1;0;20598.31;20586.52;20695.85;20720.84;20771.44;20813.35;20784.21;20820.47;20918.61;20978.72;20582.87;18989.68
0.260930705;410.13;0;0;0;0;0;0;0;0;0;0;1;0;20598.3;20586.51;20695.84;20720.83;20771.43;20813.34;20784.2;20820.46;20918.6;20978.71;20588.41;18989.67
0.260934038;410;0;0;0;0;0;0;0;0;0;0;1;0;20598.29;20586.5;20695.83;20720.82;20771.42;20813.33;20784.19;20820.45;20918.58;20978.69;20593.95;18989.66
0.260937371;409.88;0;0;0;0;0;0;0;0;0;0;1;0;20598.28;20586.49;20695.82;20720.81;20771.4;20813.32;20784.18;20820.44;20918.57;20978.68;20599.49;18989.65
0.260940705;409.76;0;0;0;0;0;0;0;0;0;0;1;0;20598.27;20586.48;20695.81;20720.8;20771.39;20813.31;20784.17;20820.43;20918.56;20978.67;20605.03;18989.64
0.260941817;409.72;0;0;0;0;0;0;0;0;0;0;1;0;20598.27;20586.47;20695.81;20720.8;20771.39;20813.3;20784.16;20820.42;20918.56;20978.67;20606.88;18989.64
0.260941817;409.72;0;0;0;0;0;0;0;0;0;0;1;0;20598.27;20586.47;20695.81;20720.8;20771.39;20813.3;20784.16;20820.42;20918.56;20978.67;20606.88;18989.64
0.26094515;409.6;0;0;0;0;0;0;0;0;0;0;1;0;20598.25;20586.46;20695.79;20720.79;20771.38;20813.29;20784.15;20820.41;20918.55;20978.65;20612.41;18989.63
0.260948483;409.48;0;0;0;0;0;0;0;0;0;0;1;0;20598.24;20586.45;20695.78;20720.78;20771.37;20813.28;20784.14;20820.4;20918.54;20978.64;20617.95;18989.62
0.260951817;409.36;0;0;0;0;0;0;0;0;0;0;1;0;20598.23;20586.44;20695.77;20720.77;20771.36;20813.27;20784.13;20820.39;20918.52;20978.63;20623.48;18989.61
0.26095515;409.45;0;0;0;0;0;0;0;0;0;0;1;0;20598.22;20586.43;20695.76;20720.76;20771.35;20813.26;20784.12;20820.38;20918.51;20978.62;20629.01;18989.6
0.260958483;409.53;0;0;0;0;0;0;0;0;0;0;1;0;20598.21;20586.42;20695.75;20720.74;20771.34;20813.25;20784.11;20820.37;20918.5;20978.61;20634.54;18989.59
0.260959317;409.56;0;0;0;0;0;0;0;0;0;0;1;0;20598.21;20586.42;20695.75;20720.74;20771.33;20813.24;20784.11;20820.36;20918.5;20978.61;20635.93;18989.59
0.260959317;409.56;0;0;0;0;0;0;0;0;0;0;1;0;20598.21;20586.42;20695.75;20720.74;20771.33;20813.24;20784.11;20820.36;20918.5;20978.61;20635.93;18989.59
0.260962651;409.65;0;0;0;0;0;0;0;0;0;0;1;0;20598.19;20586.41;20695.74;20720.73;20771.32;20813.23;20784.1;20820.35;20918.49;20978.59;20641.46;18989.58
0.26096438;409.69;0;0;0;0;0;0;0;0;0;0;1;0;20598.19;20586.4;20695.73;20720.73;20771.32;20813.23;20784.09;20820.35;20918.48;20978.59;20644.33;18989.57
0.26096438;409.69;0;0;0;0;0;0;0;0;0;0;1;0;20598.19;20586.4;20695.73;20720.73;20771.32;20813.23;20784.09;20820.35;20918.48;20978.59;20644.33;18989.57
0.260967713;409.51;0;0;0;0;0;0;0;0;0;0;1;0;20598.18;20586.39;20695.72;20720.71;20771.31;20813.22;20784.08;20820.34;20918.47;20978.58;20649.87;18989.56
0.260971046;409.33;0;0;0;0;0;0;0;0;0;0;1;0;20598.17;20586.38;20695.71;20720.7;20771.29;20813.2;20784.07;20820.32;20918.46;20978.56;20655.4;18989.55
0.26097438;409.15;0;0;0;0;0;0;0;0;0;0;1;0;20598.16;20586.37;20695.7;20720.69;20771.28;20813.19;20784.06;20820.31;20918.45;20978.55;20660.93;18989.54
0.260977713;408.98;0;0;0;0;0;0;0;0;0;0;1;0;20598.14;20586.36;20695.68;20720.68;20771.27;20813.18;20784.04;20820.3;20918.44;20978.54;20666.46;18989.53
0.260981046;408.8;0;0;0;0;0;0;0;0;0;0;1;0;20598.13;20586.35;20695.67;20720.67;20771.26;20813.17;20784.03;20820.29;20918.43;20978.53;20671.98;18989.52
0.26098438;408.63;0;0;0;0;0;0;0;0;0;0;1;0;20598.12;20586.34;20695.66;20720.66;20771.25;20813.16;20784.02;20820.28;20918.41;20978.52;20677.51;18989.51
0.260985673;408.56;0;0;0;0;0;0;0;0;0;0;1;0;20598.12;20586.34;20695.66;20720.66;20771.25;20813.16;20784.02;20820.28;20918.41;20978.51;20679.65;18989.51
0.260986967;408.5;0;0;0;0;0;0;0;0;0;0;1;0;20598.11;20586.33;20695.65;20720.65;20771.24;20813.15;20784.01;20820.27;20918.41;20978.51;20681.79;18989.51
0.260988261;408.43;0;0;0;0;0;0;0;0;0;0;1;0;20598.11;20586.33;20695.65;20720.65;20771.24;20813.15;20784.01;20820.27;20918.4;20978.5;20683.93;18989.5
0.260988261;408.43;0;0;0;0;0;0;0;0;0;0;1;0;20598.11;20586.33;20695.65;20720.65;20771.24;20813.15;20784.01;20820.27;20918.4;20978.5;20683.93;18989.5
0.260991594;408.26;0;0;0;0;0;0;0;0;0;0;1;0;20598.1;20586.32;20695.64;20720.64;20771.23;20813.14;20784;20820.26;20918.39;20978.49;20689.45;18989.49
0.260994928;408.1;0;0;0;0;0;0;0;0;0;0;1;0;20598.09;20586.31;20695.63;20720.63;20771.22;20813.12;20783.99;20820.24;20918.38;20978.48;20694.97;18989.48
0.260998261;407.93;0;0;0;0;0;0;0;0;0;0;1;0;20598.07;20586.3;20695.61;20720.62;20771.21;20813.11;20783.98;20820.23;20918.37;20978.47;20700.48;18989.47
0.260999173;407.89;0;0;0;0;0;0;0;0;0;0;1;0;20598.07;20586.29;20695.61;20720.61;20771.2;20813.11;20783.97;20820.23;20918.36;20978.47;20701.99;18989.47
0.260999173;407.89;0;0;0;0;0;0;0;0;0;0;1;0;20598.07;20586.29;20695.61;20720.61;20771.2;20813.11;20783.97;20820.23;20918.36;20978.47;20701.99;18989.47
0.260999222;407.88;0;0;0;0;0;0;0;0;0;0;1;0;20598.07;20586.29;20695.61;20720.61;20771.2;20813.11;20783.97;20820.23;20918.36;20978.47;20702.07;18989.47
0.260999222;407.88;0;0;0;0;0;0;0;0;0;0;1;0;20598.07;20586.29;20695.61;20720.61;20771.2;20813.11;20783.97;20820.23;20918.36;20978.47;20702.07;18989.47
0.260999271;407.88;0;0;0;0;0;0;0;0;0;0;1;0;20598.07;20586.29;20695.61;20720.61;20771.2;20813.11;20783.97;20820.23;20918.36;20978.47;20702.15;18989.47
0.260999271;407.88;0;0;0;0;0;0;0;0;0;0;1;0;20598.07;20586.29;20695.61;20720.61;20771.2;20813.11;20783.97;20820.23;20918.36;20978.47;20702.15;18989.47
0.261002604;407.72;0;0;0;0;0;0;0;0;0;0;1;0;20598.06;20586.28;20695.6;20720.6;20771.19;20813.1;20783.96;20820.22;20918.35;20978.45;20707.66;18989.46
0.261005938;407.56;0;0;0;0;0;0;0;0;0;0;1;0;20598.05;20586.27;20695.59;20720.59;20771.18;20813.09;20783.95;20820.21;20918.34;20978.44;20713.17;18989.45
0.261008484;407.44;0;0;0;0;0;0;0;0;0;0;1;0;20598.04;20586.26;20695.58;20720.58;20771.17;20813.08;20783.94;20820.2;20918.33;20978.43;20717.38;18989.44
0.261008484;407.44;0;0;0;0;0;0;0;0;0;0;1;0;20598.04;20586.26;20695.58;20720.58;20771.17;20813.08;20783.94;20820.2;20918.33;20978.43;20717.38;18989.44
0.261009326;407.4;0;0;0;0;0;0;0;0;0;0;1;0;20598.04;20586.26;20695.58;20720.58;20771.17;20813.08;20783.94;20820.2;20918.33;20978.43;20718.77;18989.44
0.261010169;407.36;0;0;0;0;0;0;0;0;0;0;1;0;20598.03;20586.26;20695.57;20720.58;20771.17;20813.07;20783.94;20820.19;20918.33;20978.43;20720.16;18989.44
0.261011011;407.32;0;0;0;0;0;0;0;0;0;0;1;0;20598.03;20586.25;20695.57;20720.58;20771.16;20813.07;20783.93;20820.19;20918.33;20978.42;20721.55;18989.43
0.261011011;407.32;0;0;0;0;0;0;0;0;0;0;1;0;20598.03;20586.25;20695.57;20720.58;20771.16;20813.07;20783.93;20820.19;20918.33;20978.42;20721.55;18989.43
0.261014344;407.44;0;0;0;0;0;0;0;0;0;0;1;0;20598.02;20586.24;20695.56;20720.57;20771.15;20813.06;20783.92;20820.18;20918.31;20978.41;20727.05;18989.43
0.261016394;407.51;0;0;0;0;0;0;0;0;0;0;1;0;20598.01;20586.24;20695.55;20720.56;20771.15;20813.05;20783.92;20820.17;20918.31;20978.41;20730.44;18989.42
0.261016394;407.51;0;0;0;0;0;0;0;0;0;0;1;0;20598.01;20586.24;20695.55;20720.56;20771.15;20813.05;20783.92;20820.17;20918.31;20978.41;20730.44;18989.42
0.261019727;407.63;0;0;0;0;0;0;0;0;0;0;1;0;20598;20586.23;20695.54;20720.55;20771.14;20813.04;20783.9;20820.16;20918.3;20978.39;20735.95;18989.41
0.26102306;407.75;0;0;0;0;0;0;0;0;0;0;1;0;20597.99;20586.22;20695.53;20720.54;20771.12;20813.03;20783.89;20820.15;20918.28;20978.38;20741.46;18989.4
0.261026394;407.88;0;0;0;0;0;0;0;0;0;0;1;0;20597.98;20586.21;20695.52;20720.53;20771.11;20813.02;20783.88;20820.14;20918.27;20978.37;20746.97;18989.39
0.261029727;407.81;0;0;0;0;0;0;0;0;0;0;1;0;20597.97;20586.19;20695.51;20720.52;20771.1;20813.01;20783.87;20820.13;20918.26;20978.36;20752.48;18989.38
0.26103306;407.75;0;0;0;0;0;0;0;0;0;0;1;0;20597.96;20586.18;20695.5;20720.51;20771.09;20813;20783.86;20820.12;20918.25;20978.35;20757.99;18989.37
0.261036394;407.69;0;0;0;0;0;0;0;0;0;0;1;0;20597.94;20586.17;20695.49;20720.49;20771.08;20812.99;20783.85;20820.11;20918.24;20978.34;20763.5;18989.36
0.261039727;407.63;0;0;0;0;0;0;0;0;0;0;1;0;20597.93;20586.16;20695.47;20720.48;20771.07;20812.97;20783.84;20820.1;20918.23;20978.32;20769;18989.35
0.26104306;407.57;0;0;0;0;0;0;0;0;0;0;1;0;20597.92;20586.15;20695.46;20720.47;20771.06;20812.96;20783.83;20820.08;20918.22;20978.31;20774.51;18989.34
0.261046394;407.51;0;0;0;0;0;0;0;0;0;0;1;0;20597.91;20586.14;20695.45;20720.46;20771.05;20812.95;20783.82;20820.07;20918.21;20978.3;20780.02;18989.33
0.261049727;407.46;0;0;0;0;0;0;0;0;0;0;1;0;20597.9;20586.13;20695.44;20720.45;20771.04;20812.94;20783.8;20820.06;20918.19;20978.29;20785.52;18989.32
0.26105306;407.41;0;0;0;0;0;0;0;0;0;0;1;0;20597.89;20586.12;20695.43;20720.44;20771.03;20812.93;20783.79;20820.05;20918.18;20978.28;20791.03;18989.31
0.261056394;407.36;0;0;0;0;0;0;0;0;0;0;1;0;20597.88;20586.11;20695.42;20720.43;20771.01;20812.92;20783.78;20820.04;20918.17;20978.27;20796.53;18989.3
0.261059727;407.31;0;0;0;0;0;0;0;0;0;0;1;0;20597.87;20586.1;20695.41;20720.42;20771;20812.91;20783.77;20820.03;20918.16;20978.25;20802.04;18989.29
0.26106306;407.27;0;0;0;0;0;0;0;0;0;0;1;0;20597.85;20586.09;20695.4;20720.41;20770.99;20812.9;20783.76;20820.02;20918.15;20978.24;20807.54;18989.28
0.261066394;407.22;0;0;0;0;0;0;0;0;0;0;1;0;20597.84;20586.08;20695.38;20720.4;20770.98;20812.89;20783.75;20820.01;20918.14;20978.23;20813.05;18989.27
0.261069727;407.18;0;0;0;0;0;0;0;0;0;0;1;0;20597.83;20586.07;20695.37;20720.39;20770.97;20812.87;20783.74;20819.99;20918.13;20978.22;20818.55;18989.26
0.261071112;407.16;0;0;0;0;0;0;0;0;0;0;1;0;20597.83;20586.06;20695.37;20720.38;20770.97;20812.87;20783.73;20819.99;20918.12;20978.21;20820.83;18989.26
0.261071112;407.16;0;0;0;0;0;0;0;0;0;0;1;0;20597.83;20586.06;20695.37;20720.38;20770.97;20812.87;20783.73;20819.99;20918.12;20978.21;20820.83;18989.26
0.261074446;407.12;0;0;0;0;0;0;0;0;0;0;1;0;20597.82;20586.05;20695.36;20720.37;20770.96;20812.86;20783.72;20819.98;20918.11;20978.2;20826.33;18989.25
0.261077779;407.09;0;0;0;0;0;0;0;0;0;0;1;0;20597.8;20586.04;20695.35;20720.36;20770.94;20812.85;20783.71;20819.97;20918.1;20978.19;20831.84;18989.24
0.261081112;407.05;0;0;0;0;0;0;0;0;0;0;1;0;20597.79;20586.03;20695.33;20720.35;20770.93;20812.84;20783.7;20819.96;20918.09;20978.18;20837.34;18989.23
0.261084446;406.83;0;0;0;0;0;0;0;0;0;0;1;0;20597.78;20586.02;20695.32;20720.34;20770.92;20812.83;20783.69;20819.95;20918.08;20978.17;20842.83;18989.22
0.261087779;406.61;0;0;0;0;0;0;0;0;0;0;1;0;20597.77;20586.01;20695.31;20720.33;20770.91;20812.81;20783.68;20819.93;20918.07;20978.16;20848.33;18989.21
0.261091112;406.39;0;0;0;0;0;0;0;0;0;0;1;0;20597.76;20586;20695.3;20720.32;20770.9;20812.8;20783.67;20819.92;20918.05;20978.15;20853.82;18989.2
0.261093221;406.26;0;0;0;0;0;0;0;0;0;0;1;0;20597.75;20585.99;20695.29;20720.31;20770.89;20812.8;20783.66;20819.92;20918.05;20978.14;20857.3;18989.19
0.261093221;406.26;1;0;0;0;0;0;0;0;0;0;1;0;20597.75;20585.99;20695.29;20720.31;20770.89;20812.8;20783.66;20819.92;20918.05;20978.14;20857.3;18989.19
0.261096554;406.04;1;0;0;0;0;0;0;0;0;0;1;0;20597.74;20585.98;20695.28;20720.3;20770.88;20812.78;20783.65;20819.91;20918.04;20978.13;20862.78;18989.18
0.261099888;405.83;1;0;0;0;0;0;0;0;0;0;1;0;20597.73;20585.97;20695.27;20720.29;20770.87;20812.77;20783.64;20819.89;20918.03;20978.11;20868.27;18989.17
0.261103221;405.62;1;0;0;0;0;0;0;0;0;0;1;0;20597.72;20585.96;20695.26;20720.28;20770.86;20812.76;20783.63;20819.88;20918.01;20978.1;20873.75;18989.16
0.26110531;404.82;1;0;0;0;0;0;0;0;0;0;1;0;20601.4;20585.95;20695.25;20720.27;20770.85;20812.76;20783.62;20819.88;20918.01;20978.1;20877.18;18989.15
0.26110531;404.82;1;0;0;0;0;0;0;0;0;0;1;0;20601.4;20585.95;20695.25;20720.27;20770.85;20812.76;20783.62;20819.88;20918.01;20978.1;20877.18;18989.15
0.261108644;403.54;1;0;0;0;0;0;0;0;0;0;1;0;20607.25;20585.94;20695.24;20720.26;20770.84;20812.74;20783.61;20819.86;20918;20978.08;20882.65;18989.14
0.261111977;402.26;1;0;0;0;0;0;0;0;0;0;1;0;20613.08;20585.93;20695.23;20720.25;20770.83;20812.73;20783.6;20819.85;20917.98;20978.07;20888.09;18989.14
0.261112704;401.98;1;0;0;0;0;0;0;0;0;0;1;0;20614.35;20585.93;20695.23;20720.25;20770.83;20812.73;20783.59;20819.85;20917.98;20978.07;20889.27;18989.13
0.261112704;401.98;1;0;0;0;0;0;0;0;0;0;1;0;20614.35;20585.93;20695.23;20720.25;20770.83;20812.73;20783.59;20819.85;20917.98;20978.07;20889.27;18989.13
0.261116037;400.91;1;0;0;0;0;0;0;0;0;0;1;0;20620.17;20585.92;20695.22;20720.24;20770.82;20812.72;20783.58;20819.84;20917.97;20978.06;20894.7;18989.12
0.261118452;400.14;1;0;0;0;0;0;0;0;0;0;1;0;20624.37;20585.91;20695.21;20720.23;20770.81;20812.71;20783.57;20819.83;20917.96;20978.05;20898.62;18989.12
0.261118452;400.14;1;0;0;0;0;0;0;0;0;0;1;0;20624.37;20585.91;20695.21;20720.23;20770.81;20812.71;20783.57;20819.83;20917.96;20978.05;20898.62;18989.12
0.261120555;399.34;1;0;0;0;0;0;0;0;0;0;1;0;20628.02;20585.91;20695.2;20720.23;20770.8;20812.7;20783.57;20819.83;20917.96;20978.04;20902.03;18989.11
0.261122658;398.54;1;0;0;0;0;0;0;0;0;0;1;0;20631.66;20585.9;20695.19;20720.22;20770.8;20812.7;20783.56;20819.82;20917.95;20978.03;20905.43;18989.1
0.261123043;398.39;1;0;0;0;0;0;0;0;0;0;1;0;20632.33;20585.9;20695.19;20720.22;20770.8;20812.7;20783.56;20819.82;20917.95;20978.03;20906.05;18989.1
0.261123043;398.39;1;0;0;0;0;0;0;0;0;0;1;0;20632.33;20585.9;20695.19;20720.22;20770.8;20812.7;20783.56;20819.82;20917.95;20978.03;20906.05;18989.1
0.261123615;398.18;1;0;0;0;0;0;0;0;0;0;1;0;20633.32;20585.9;20695.19;20720.22;20770.79;20812.69;20783.56;20819.81;20917.95;20978.03;20906.97;18989.1
0.261124188;397.96;1;0;0;0;0;0;0;0;0;0;1;0;20634.31;20585.89;20695.19;20720.21;20770.79;20812.69;20783.56;20819.81;20917.94;20978.03;20907.9;18989.1
0.261124761;397.74;1;0;0;0;0;0;0;0;0;0;1;0;20635.3;20585.89;20695.19;20720.21;20770.79;20812.69;20783.55;20819.81;20917.94;20978.03;20908.82;18989.1
0.261124761;397.74;1;0;0;0;0;0;0;0;0;0;1;0;20635.3;20585.89;20695.19;20720.21;20770.79;20812.69;20783.55;20819.81;20917.94;20978.03;20908.82;18989.1
0.261128094;396.69;1;0;0;0;0;0;0;0;0;0;1;0;20641.05;20585.88;20695.18;20720.2;20770.78;20812.68;20783.54;20819.8;20917.93;20978.02;20914.19;18989.09
0.261131428;395.63;1;0;0;0;0;0;0;0;0;0;1;0;20646.79;20585.87;20695.16;20720.19;20770.77;20812.67;20783.53;20819.79;20917.92;20978;20919.54;18989.08
0.261134761;394.58;1;0;0;0;0;0;0;0;0;0;1;0;20652.51;20585.86;20695.15;20720.18;20770.76;20812.66;20783.52;20819.78;20917.91;20977.99;20924.88;18989.07
0.261138094;393.54;1;0;0;0;0;0;0;0;0;0;1;0;20658.22;20585.85;20695.14;20720.17;20770.75;20812.65;20783.51;20819.77;20917.9;20977.98;20930.2;18989.06
0.261141428;392.49;1;0;0;0;0;0;0;0;0;0;1;0;20663.91;20585.84;20695.13;20720.16;20770.74;20812.64;20783.5;20819.76;20917.89;20977.97;20935.51;18989.05
0.261144761;391.44;1;0;0;0;0;0;0;0;0;0;1;0;20669.58;20585.83;20695.12;20720.15;20770.73;20812.62;20783.49;20819.74;20917.87;20977.96;20940.81;18989.04
0.261148094;390.4;1;0;0;0;0;0;0;0;0;0;1;0;20675.24;20585.82;20695.11;20720.14;20770.71;20812.61;20783.48;20819.73;20917.86;20977.95;20946.09;18989.03
0.261148998;390.12;1;0;0;0;0;0;0;0;0;0;1;0;20676.77;20585.81;20695.11;20720.13;20770.71;20812.61;20783.47;20819.73;20917.86;20977.94;20947.52;18989.03
0.261148998;390.12;1;0;0;0;0;0;0;0;0;0;0;0;20676.77;20585.81;20695.11;20720.13;20770.71;20812.61;20783.47;20819.73;20917.86;20977.94;20947.52;18989.03
0.261152331;389.08;1;0;0;0;0;0;0;0;0;0;0;0;20682.42;20585.8;20695.09;20720.12;20770.7;20812.6;20783.46;20819.72;20917.85;20977.93;20952.78;18989.02
0.261155665;388.04;1;0;0;0;0;0;0;0;0;0;0;0;20688.04;20585.79;20695.08;20720.11;20770.69;20812.59;20783.45;20819.71;20917.84;20977.92;20958.03;18989.01
0.261157032;387.61;1;0;0;0;0;0;0;0;0;0;0;0;20690.35;20585.79;20695.08;20720.11;20770.69;20812.58;20783.45;20819.7;20917.83;20977.91;20960.18;18989
0.261157032;387.61;1;0;0;0;0;0;0;0;0;0;0;0;20690.35;20585.79;20695.08;20720.11;20770.69;20812.58;20783.45;20819.7;20917.83;20977.91;20960.18;18989
0.261159677;387.66;1;0;0;0;0;0;0;0;0;0;0;0;20694.8;20585.78;20695.07;20720.1;20770.68;20812.57;20783.44;20819.69;20917.82;20977.91;20960.17;18988.99
0.261159677;387.66;1;0;0;0;0;0;0;0;0;0;0;0;20694.8;20585.78;20695.07;20720.1;20770.68;20812.57;20783.44;20819.69;20917.82;20977.91;20960.17;18988.99
0.26116301;387.72;1;0;0;0;0;0;0;0;0;0;0;0;20700.41;20585.77;20695.06;20720.09;20770.67;20812.56;20783.43;20819.68;20917.81;20977.89;20960.16;18988.98
0.261166343;387.78;1;0;0;0;0;0;0;0;0;0;0;0;20706.03;20585.76;20695.05;20720.08;20770.65;20812.55;20783.41;20819.67;20917.8;20977.88;20960.15;18988.97
0.261169677;387.84;1;0;0;0;0;0;0;0;0;0;0;0;20711.64;20585.75;20695.04;20720.07;20770.64;20812.54;20783.4;20819.66;20917.79;20977.87;20960.14;18988.96
0.26117301;387.7;1;0;0;0;0;0;0;0;0;0;0;0;20717.26;20585.74;20695.02;20720.06;20770.63;20812.53;20783.39;20819.65;20917.78;20977.86;20960.13;18988.95
0.261176343;387.56;1;0;0;0;0;0;0;0;0;0;0;0;20722.87;20585.73;20695.01;20720.05;20770.62;20812.52;20783.38;20819.64;20917.77;20977.85;20960.12;18988.94
0.261179677;387.42;1;0;0;0;0;0;0;0;0;0;0;0;20728.48;20585.72;20695;20720.04;20770.61;20812.51;20783.37;20819.63;20917.76;20977.84;20960.11;18988.93
0.26118301;387.29;1;0;0;0;0;0;0;0;0;0;0;0;20734.09;20585.71;20694.99;20720.02;20770.6;20812.5;20783.36;20819.62;20917.75;20977.82;20960.1;18988.92
0.261186343;387.15;1;0;0;0;0;0;0;0;0;0;0;0;20739.69;20585.7;20694.98;20720.01;20770.59;20812.49;20783.35;20819.61;20917.73;20977.81;20960.09;18988.91
0.261189677;387.02;1;0;0;0;0;0;0;0;0;0;0;0;20745.3;20585.69;20694.97;20720;20770.58;20812.47;20783.34;20819.59;20917.72;20977.8;20960.08;18988.9
0.261189867;387.01;1;0;0;0;0;0;0;0;0;0;0;0;20745.62;20585.68;20694.97;20720;20770.58;20812.47;20783.34;20819.59;20917.72;20977.8;20960.08;18988.9
0.261189867;387.01;1;0;0;0;0;0;0;0;0;0;0;0;20745.62;20585.68;20694.97;20720;20770.58;20812.47;20783.34;20819.59;20917.72;20977.8;20960.08;18988.9
0.2611932;386.89;1;0;0;0;0;0;0;0;0;0;0;0;20751.22;20585.67;20694.96;20719.99;20770.57;20812.46;20783.33;20819.58;20917.71;20977.79;20960.07;18988.89
0.261196534;386.76;1;0;0;0;0;0;0;0;0;0;0;0;20756.82;20585.66;20694.94;20719.98;20770.56;20812.45;20783.31;20819.57;20917.7;20977.78;20960.06;18988.88
0.261199867;386.63;1;0;0;0;0;0;0;0;0;0;0;0;20762.42;20585.65;20694.93;20719.97;20770.54;20812.44;20783.3;20819.56;20917.69;20977.77;20960.05;18988.87
0.2612032;386.71;1;0;0;0;0;0;0;0;0;0;0;0;20768.02;20585.64;20694.92;20719.96;20770.53;20812.43;20783.29;20819.55;20917.68;20977.75;20960.03;18988.86
0.261206534;386.79;1;0;0;0;0;0;0;0;0;0;0;0;20773.62;20585.63;20694.91;20719.95;20770.52;20812.42;20783.28;20819.54;20917.67;20977.74;20960.02;18988.85
0.261207178;386.81;1;0;0;0;0;0;0;0;0;0;0;0;20774.7;20585.63;20694.91;20719.95;20770.52;20812.42;20783.28;20819.54;20917.66;20977.74;20960.02;18988.85
0.261207178;386.81;1;0;0;0;0;0;0;0;0;0;0;0;20774.7;20585.63;20694.91;20719.95;20770.52;20812.42;20783.28;20819.54;20917.66;20977.74;20960.02;18988.85
